trackName,artistName,album,duration
The Nomad,Iron Maiden,Brave New World,546.115
Out Of The Silent Planet,Iron Maiden,Brave New World,385.541
The Thin Line Between Love & Hate,Iron Maiden,Brave New World,506.801
Wildest Dreams,Iron Maiden,Dance Of Death,232.777
Rainmaker,Iron Maiden,Dance Of Death,228.623
No More Lies,Iron Maiden,Dance Of Death,441.782
Montsegur,Iron Maiden,Dance Of Death,350.484
Dance Of Death,Iron Maiden,Dance Of Death,516.649
Gates Of Tomorrow,Iron Maiden,Dance Of Death,312.032
New Frontier,Iron Maiden,Dance Of Death,304.509
Paschendale,Iron Maiden,Dance Of Death,508.107
Face In The Sand,Iron Maiden,Dance Of Death,391.105
Age Of Innocence,Iron Maiden,Dance Of Death,370.468
Journeyman,Iron Maiden,Dance Of Death,427.023
Be Quick Or Be Dead,Iron Maiden,Fear Of The Dark,204.512
From Here To Eternity,Iron Maiden,Fear Of The Dark,218.357
Afraid To Shoot Strangers,Iron Maiden,Fear Of The Dark,416.496
Fear Is The Key,Iron Maiden,Fear Of The Dark,335.307
Childhood's End,Iron Maiden,Fear Of The Dark,280.607
Wasting Love,Iron Maiden,Fear Of The Dark,350.981
The Fugitive,Iron Maiden,Fear Of The Dark,294.112
Chains Of Misery,Iron Maiden,Fear Of The Dark,217.443
The Apparition,Iron Maiden,Fear Of The Dark,234.605
Judas Be My Guide,Iron Maiden,Fear Of The Dark,188.786
Weekend Warrior,Iron Maiden,Fear Of The Dark,339.748
Fear Of The Dark,Iron Maiden,Fear Of The Dark,436.976
01 - Prowler,Iron Maiden,Iron Maiden,236.173
02 - Sanctuary,Iron Maiden,Iron Maiden,196.284
03 - Remember Tomorrow,Iron Maiden,Iron Maiden,328.62
04 - Running Free,Iron Maiden,Iron Maiden,197.276
05 - Phantom of the Opera,Iron Maiden,Iron Maiden,428.016
06 - Transylvania,Iron Maiden,Iron Maiden,259.343
07 - Strange World,Iron Maiden,Iron Maiden,332.46
08 - Charlotte the Harlot,Iron Maiden,Iron Maiden,252.708
09 - Iron Maiden,Iron Maiden,Iron Maiden,216.058
The Ides Of March,Iron Maiden,Killers,105.926
Wrathchild,Iron Maiden,Killers,174.471
Murders In The Rue Morgue,Iron Maiden,Killers,258.377
Another Life,Iron Maiden,Killers,203.049
Genghis Khan,Iron Maiden,Killers,187.141
Innocent Exile,Iron Maiden,Killers,232.515
Killers,Iron Maiden,Killers,300.956
Prodigal Son,Iron Maiden,Killers,372.349
Purgatory,Iron Maiden,Killers,200.15
Drifter,Iron Maiden,Killers,288.757
Aces High,Iron Maiden,Live After Death,276.375
2 Minutes To Midnight,Iron Maiden,Live After Death,366.55
The Trooper,Iron Maiden,Live After Death,268.878
Revelations,Iron Maiden,Live After Death,371.826
Flight Of Icarus,Iron Maiden,Live After Death,229.982
Powerslave,Iron Maiden,Live After Death,454.974
The Number Of The Beast,Iron Maiden,Live After Death,275.121
Hallowed Be Thy Name,Iron Maiden,Live After Death,451.422
Iron Maiden,Iron Maiden,Live After Death,261.955
Run To The Hills,Iron Maiden,Live After Death,231.627
Running Free,Iron Maiden,Live After Death,204.617
Wrathchild,Iron Maiden,Live After Death,183.666
Acacia Avenue,Iron Maiden,Live After Death,379.872
Children Of The Damned,Iron Maiden,Live After Death,278.177
Die With Your Boots On,Iron Maiden,Live After Death,314.174
Phantom Of The Opera,Iron Maiden,Live After Death,441.155
Be Quick Or Be Dead,Iron Maiden,Live At Donington 1992 (Disc 1),233.142
The Number Of The Beast,Iron Maiden,Live At Donington 1992 (Disc 1),294.008
Wrathchild,Iron Maiden,Live At Donington 1992 (Disc 1),174.106
From Here To Eternity,Iron Maiden,Live At Donington 1992 (Disc 1),284.447
Can I Play With Madness,Iron Maiden,Live At Donington 1992 (Disc 1),213.106
Wasting Love,Iron Maiden,Live At Donington 1992 (Disc 1),336.953
Tailgunner,Iron Maiden,Live At Donington 1992 (Disc 1),247.64
The Evil That Men Do,Iron Maiden,Live At Donington 1992 (Disc 1),478.145
Afraid To Shoot Strangers,Iron Maiden,Live At Donington 1992 (Disc 1),412.525
Fear Of The Dark,Iron Maiden,Live At Donington 1992 (Disc 1),431.542
Bring Your Daughter... To The Slaughter...,Iron Maiden,Live At Donington 1992 (Disc 2),376.711
The Clairvoyant,Iron Maiden,Live At Donington 1992 (Disc 2),262.426
Heaven Can Wait,Iron Maiden,Live At Donington 1992 (Disc 2),440.555
Run To The Hills,Iron Maiden,Live At Donington 1992 (Disc 2),235.859
2 Minutes To Midnight,Iron Maiden,Live At Donington 1992 (Disc 2),338.233
Iron Maiden,Iron Maiden,Live At Donington 1992 (Disc 2),494.602
Hallowed Be Thy Name,Iron Maiden,Live At Donington 1992 (Disc 2),447.791
The Trooper,Iron Maiden,Live At Donington 1992 (Disc 2),232.672
Sanctuary,Iron Maiden,Live At Donington 1992 (Disc 2),318.511
Running Free,Iron Maiden,Live At Donington 1992 (Disc 2),474.017
Tailgunner,Iron Maiden,No Prayer For The Dying,255.582
Holy Smoke,Iron Maiden,No Prayer For The Dying,229.459
No Prayer For The Dying,Iron Maiden,No Prayer For The Dying,263.941
Public Enema Number One,Iron Maiden,No Prayer For The Dying,254.197
Fates Warning,Iron Maiden,No Prayer For The Dying,250.853
The Assassin,Iron Maiden,No Prayer For The Dying,258.768
Run Silent Run Deep,Iron Maiden,No Prayer For The Dying,275.408
Hooks In You,Iron Maiden,No Prayer For The Dying,247.51
Bring Your Daughter... ...To The Slaughter,Iron Maiden,No Prayer For The Dying,284.238
Mother Russia,Iron Maiden,No Prayer For The Dying,332.617
Where Eagles Dare,Iron Maiden,Piece Of Mind,369.554
Revelations,Iron Maiden,Piece Of Mind,408.607
Flight Of The Icarus,Iron Maiden,Piece Of Mind,230.269
Die With Your Boots On,Iron Maiden,Piece Of Mind,325.694
The Trooper,Iron Maiden,Piece Of Mind,251.454
Still Life,Iron Maiden,Piece Of Mind,294.347
Quest For Fire,Iron Maiden,Piece Of Mind,221.309
Sun And Steel,Iron Maiden,Piece Of Mind,206.367
To Tame A Land,Iron Maiden,Piece Of Mind,445.283
Aces High,Iron Maiden,Powerslave,269.531
2 Minutes To Midnight,Iron Maiden,Powerslave,359.81
Losfer Words,Iron Maiden,Powerslave,252.891
Flash of The Blade,Iron Maiden,Powerslave,242.729
Duelists,Iron Maiden,Powerslave,366.471
Back in the Village,Iron Maiden,Powerslave,320.548
Powerslave,Iron Maiden,Powerslave,407.823
Intro,Iron Maiden,Rock In Rio [CD1],115.931
The Wicker Man,Iron Maiden,Rock In Rio [CD1],281.782
Ghost Of The Navigator,Iron Maiden,Rock In Rio [CD1],408.607
Brave New World,Iron Maiden,Rock In Rio [CD1],366.785
Wrathchild,Iron Maiden,Rock In Rio [CD1],185.808
2 Minutes To Midnight,Iron Maiden,Rock In Rio [CD1],386.821
Blood Brothers,Iron Maiden,Rock In Rio [CD1],435.513
The Mercenary,Iron Maiden,Rock In Rio [CD1],282.697
The Trooper,Iron Maiden,Rock In Rio [CD1],273.528
Dream Of Mirrors,Iron Maiden,Rock In Rio [CD2],578.324
The Clansman,Iron Maiden,Rock In Rio [CD2],559.203
The Evil That Men Do,Iron Maiden,Rock In Rio [CD2],280.737
Fear Of The Dark,Iron Maiden,Rock In Rio [CD2],460.695
Iron Maiden,Iron Maiden,Rock In Rio [CD2],351.869
The Number Of The Beast,Iron Maiden,Rock In Rio [CD2],300.434
Hallowed Be Thy Name,Iron Maiden,Rock In Rio [CD2],443.977
Sanctuary,Iron Maiden,Rock In Rio [CD2],317.335
Run To The Hills,Iron Maiden,Rock In Rio [CD2],292.179
Moonchild,Iron Maiden,Seventh Son of a Seventh Son,340.767
Infinite Dreams,Iron Maiden,Seventh Son of a Seventh Son,369.005
Can I Play With Madness,Iron Maiden,Seventh Son of a Seventh Son,211.043
The Evil That Men Do,Iron Maiden,Seventh Son of a Seventh Son,273.998
Seventh Son of a Seventh Son,Iron Maiden,Seventh Son of a Seventh Son,593.58
The Prophecy,Iron Maiden,Seventh Son of a Seventh Son,305.475
The Clairvoyant,Iron Maiden,Seventh Son of a Seventh Son,267.023
Only the Good Die Young,Iron Maiden,Seventh Son of a Seventh Son,280.894
Caught Somewhere in Time,Iron Maiden,Somewhere in Time,445.779
Wasted Years,Iron Maiden,Somewhere in Time,307.565
Sea of Madness,Iron Maiden,Somewhere in Time,341.995
Heaven Can Wait,Iron Maiden,Somewhere in Time,441.417
Stranger in a Strange Land,Iron Maiden,Somewhere in Time,344.502
Alexander the Great,Iron Maiden,Somewhere in Time,515.631
De Ja Vu,Iron Maiden,Somewhere in Time,296.176
The Loneliness of the Long Dis,Iron Maiden,Somewhere in Time,391.314
22 Acacia Avenue,Iron Maiden,The Number of The Beast,395.572
Children of the Damned,Iron Maiden,The Number of The Beast,274.364
Gangland,Iron Maiden,The Number of The Beast,228.44
Hallowed Be Thy Name,Iron Maiden,The Number of The Beast,428.669
Invaders,Iron Maiden,The Number of The Beast,203.18
Run to the Hills,Iron Maiden,The Number of The Beast,228.884
The Number Of The Beast,Iron Maiden,The Number of The Beast,293.407
The Prisoner,Iron Maiden,The Number of The Beast,361.299
Lord Of The Flies,Iron Maiden,The X Factor,303.699
Man On The Edge,Iron Maiden,The X Factor,253.413
Fortunes Of War,Iron Maiden,The X Factor,443.977
Look For The Truth,Iron Maiden,The X Factor,310.23
The Aftermath,Iron Maiden,The X Factor,380.786
Judgement Of Heaven,Iron Maiden,The X Factor,312.476
Blood On The World's Hands,Iron Maiden,The X Factor,357.799
The Edge Of Darkness,Iron Maiden,The X Factor,399.333
2 A.M.,Iron Maiden,The X Factor,337.658
The Unbeliever,Iron Maiden,The X Factor,490.422
Futureal,Iron Maiden,Virtual XI,175.777
The Angel And The Gambler,Iron Maiden,Virtual XI,592.744
Lightning Strikes Twice,Iron Maiden,Virtual XI,290.377
The Clansman,Iron Maiden,Virtual XI,539.689
When Two Worlds Collide,Iron Maiden,Virtual XI,377.312
The Educated Fool,Iron Maiden,Virtual XI,404.767
Don't Look To The Eyes Of A Stranger,Iron Maiden,Virtual XI,483.657
Como Estais Amigos,Iron Maiden,Virtual XI,330.292
Please Please Please,James Brown,Sex Machine,165.067
Think,James Brown,Sex Machine,166.739
Night Train,James Brown,Sex Machine,212.401
Out Of Sight,James Brown,Sex Machine,143.725
Papa's Got A Brand New Bag Pt.1,James Brown,Sex Machine,127.399
I Got You (I Feel Good),James Brown,Sex Machine,167.392
It's A Man's Man's Man's World,James Brown,Sex Machine,168.228
Cold Sweat,James Brown,Sex Machine,172.408
"Say It Loud, I'm Black And I'm Proud Pt.1",James Brown,Sex Machine,167.392
Get Up (I Feel Like Being A) Sex Machine,James Brown,Sex Machine,316.551
Hey America,James Brown,Sex Machine,218.226
Make It Funky Pt.1,James Brown,Sex Machine,196.231
I'm A Greedy Man Pt.1,James Brown,Sex Machine,217.73
Get On The Good Foot,James Brown,Sex Machine,215.902
Get Up Offa That Thing,James Brown,Sex Machine,250.723
It's Too Funky In Here,James Brown,Sex Machine,239.072
Living In America,James Brown,Sex Machine,282.88
I'm Real,James Brown,Sex Machine,334.236
Hot Pants Pt.1,James Brown,Sex Machine,188.212
Soul Power (Live),James Brown,Sex Machine,260.728
When You Gonna Learn (Digeridoo),Jamiroquai,Emergency On Planet Earth,230.635
Too Young To Die,Jamiroquai,Emergency On Planet Earth,365.818
Hooked Up,Jamiroquai,Emergency On Planet Earth,275.879
"If I Like It, I Do It",Jamiroquai,Emergency On Planet Earth,293.093
Music Of The Wind,Jamiroquai,Emergency On Planet Earth,383.033
Emergency On Planet Earth,Jamiroquai,Emergency On Planet Earth,245.263
"Whatever It Is, I Just Can't Stop",Jamiroquai,Emergency On Planet Earth,247.222
Blow Your Mind,Jamiroquai,Emergency On Planet Earth,512.339
Didgin' Out,Jamiroquai,Emergency On Planet Earth,157.1
Canned Heat,Jamiroquai,Synkronized,331.964
Planet Home,Jamiroquai,Synkronized,284.447
Black Capricorn Day,Jamiroquai,Synkronized,341.629
Soul Education,Jamiroquai,Synkronized,255.477
Failling,Jamiroquai,Synkronized,225.227
Destitute Illusions,Jamiroquai,Synkronized,340.218
Supersonic,Jamiroquai,Synkronized,315.872
Butterfly,Jamiroquai,Synkronized,268.852
Were Do We Go From Here,Jamiroquai,Synkronized,313.626
King For A Day,Jamiroquai,Synkronized,221.544
Deeper Underground,Jamiroquai,Synkronized,281.808
Just Another Story,Jamiroquai,The Return Of The Space Cowboy,529.684
Stillness In Time,Jamiroquai,The Return Of The Space Cowboy,257.097
Half The Man,Jamiroquai,The Return Of The Space Cowboy,289.854
Light Years,Jamiroquai,The Return Of The Space Cowboy,354.56
Manifest Destiny,Jamiroquai,The Return Of The Space Cowboy,382.197
The Kids,Jamiroquai,The Return Of The Space Cowboy,309.995
Mr. Moon,Jamiroquai,The Return Of The Space Cowboy,329.534
Scam,Jamiroquai,The Return Of The Space Cowboy,422.321
Journey To Arnhemland,Jamiroquai,The Return Of The Space Cowboy,322.455
Morning Glory,Jamiroquai,The Return Of The Space Cowboy,384.13
Space Cowboy,Jamiroquai,The Return Of The Space Cowboy,385.697
Last Chance,JET,Get Born,112.352
Are You Gonna Be My Girl,JET,Get Born,213.89
Rollover D.J.,JET,Get Born,196.702
Look What You've Done,JET,Get Born,230.974
Get What You Need,JET,Get Born,247.719
Move On,JET,Get Born,260.623
Radio Song,JET,Get Born,272.117
Get Me Outta Here,JET,Get Born,176.274
Cold Hard Bitch,JET,Get Born,243.278
Come Around Again,JET,Get Born,270.497
Take It Or Leave It,JET,Get Born,142.889
Lazy Gun,JET,Get Born,282.174
Timothy,JET,Get Born,270.341
Foxy Lady,Jimi Hendrix,Are You Experienced?,199.34
Manic Depression,Jimi Hendrix,Are You Experienced?,222.302
Red House,Jimi Hendrix,Are You Experienced?,224.13
Can You See Me,Jimi Hendrix,Are You Experienced?,153.077
Love Or Confusion,Jimi Hendrix,Are You Experienced?,193.123
I Don't Live Today,Jimi Hendrix,Are You Experienced?,235.311
May This Be Love,Jimi Hendrix,Are You Experienced?,191.216
Fire,Jimi Hendrix,Are You Experienced?,164.989
Third Stone From The Sun,Jimi Hendrix,Are You Experienced?,404.453
Remember,Jimi Hendrix,Are You Experienced?,168.15
Are You Experienced?,Jimi Hendrix,Are You Experienced?,254.537
Hey Joe,Jimi Hendrix,Are You Experienced?,210.259
Stone Free,Jimi Hendrix,Are You Experienced?,216.293
Purple Haze,Jimi Hendrix,Are You Experienced?,171.572
51st Anniversary,Jimi Hendrix,Are You Experienced?,196.388
The Wind Cries Mary,Jimi Hendrix,Are You Experienced?,200.463
Highway Chile,Jimi Hendrix,Are You Experienced?,212.453
Surfing with the Alien,Joe Satriani,Surfing with the Alien (Remastered),263.707
Ice 9,Joe Satriani,Surfing with the Alien (Remastered),239.721
Crushing Day,Joe Satriani,Surfing with the Alien (Remastered),314.768
"Always With Me, Always With You",Joe Satriani,Surfing with the Alien (Remastered),202.035
Satch Boogie,Joe Satriani,Surfing with the Alien (Remastered),193.56
Hill of the Skull,Joe Satriani,Surfing with the Alien (Remastered),108.435
Circles,Joe Satriani,Surfing with the Alien (Remastered),209.071
Lords of Karma,Joe Satriani,Surfing with the Alien (Remastered),288.227
Midnight,Joe Satriani,Surfing with the Alien (Remastered),102.63
Echo,Joe Satriani,Surfing with the Alien (Remastered),337.57
Engenho De Dentro,Jorge Ben,Jorge Ben Jor 25 Anos,310.073
Alcohol,Jorge Ben,Jorge Ben Jor 25 Anos,355.239
Mama Africa,Jorge Ben,Jorge Ben Jor 25 Anos,283.062
Salve Simpatia,Jorge Ben,Jorge Ben Jor 25 Anos,343.484
W/Brasil (Chama O Síndico),Jorge Ben,Jorge Ben Jor 25 Anos,317.1
País Tropical,Jorge Ben,Jorge Ben Jor 25 Anos,452.519
Os Alquimistas Estão Chegando,Jorge Ben,Jorge Ben Jor 25 Anos,367.281
Charles Anjo 45,Jorge Ben,Jorge Ben Jor 25 Anos,389.276
Selassiê,Jorge Ben,Jorge Ben Jor 25 Anos,326.321
Menina Sarará,Jorge Ben,Jorge Ben Jor 25 Anos,191.477
Que Maravilha,Jorge Ben,Jorge Ben Jor 25 Anos,338.076
Santa Clara Clareou,Jorge Ben,Jorge Ben Jor 25 Anos,380.081
Filho Maravilha,Jorge Ben,Jorge Ben Jor 25 Anos,227.526
Taj Mahal,Jorge Ben,Jorge Ben Jor 25 Anos,289.75
Rapidamente,Jota Quest,Jota Quest-1995,252.238
As Dores do Mundo,Jota Quest,Jota Quest-1995,255.477
Vou Pra Ai,Jota Quest,Jota Quest-1995,300.878
My Brother,Jota Quest,Jota Quest-1995,253.231
Há Quanto Tempo,Jota Quest,Jota Quest-1995,270.027
Vício,Jota Quest,Jota Quest-1995,269.897
Dezesseis,Legião Urbana,A TempestadeTempestade Ou O Livro Dos Dias,323.918
Encontrar Alguém,Jota Quest,Jota Quest-1995,224.078
Dance Enquanto é Tempo,Jota Quest,Jota Quest-1995,229.093
A Tarde,Jota Quest,Jota Quest-1995,266.919
Always Be All Right,Jota Quest,Jota Quest-1995,128.078
Sem Sentido,Jota Quest,Jota Quest-1995,250.462
Onibusfobia,Jota Quest,Jota Quest-1995,315.977
Pura Elegancia,João Suplicy,Cafezinho,284.107
Choramingando,João Suplicy,Cafezinho,190.484
Por Merecer,João Suplicy,Cafezinho,230.582
No Futuro,João Suplicy,Cafezinho,182.308
Voce Inteira,João Suplicy,Cafezinho,241.084
Cuando A Noite Vai Chegando,João Suplicy,Cafezinho,270.628
Naquele Dia,João Suplicy,Cafezinho,251.768
Equinocio,João Suplicy,Cafezinho,269.008
Papelão,João Suplicy,Cafezinho,213.263
Cuando Eu For Pro Ceu,João Suplicy,Cafezinho,118.804
Do Nosso Amor,João Suplicy,Cafezinho,203.415
Borogodo,João Suplicy,Cafezinho,208.457
Cafezinho,João Suplicy,Cafezinho,180.924
Enquanto O Dia Não Vem,João Suplicy,Cafezinho,220.891
The Green Manalishi,Judas Priest,Living After Midnight,205.792
Living After Midnight,Judas Priest,Living After Midnight,213.289
Breaking The Law (Live),Judas Priest,Living After Midnight,144.195
Hot Rockin',Judas Priest,Living After Midnight,197.328
Heading Out To The Highway (Live),Judas Priest,Living After Midnight,276.427
Electric Eye,Judas Priest,Living After Midnight,222.197
You've Got Another Thing Comin',Judas Priest,Living After Midnight,305.162
Turbo Lover,Judas Priest,Living After Midnight,335.542
Freewheel Burning,Judas Priest,Living After Midnight,265.952
Some Heads Are Gonna Roll,Judas Priest,Living After Midnight,249.939
Metal Meltdown,Judas Priest,Living After Midnight,290.664
Ram It Down,Judas Priest,Living After Midnight,292.179
Diamonds And Rust (Live),Judas Priest,Living After Midnight,219.35
Victim Of Change (Live),Judas Priest,Living After Midnight,430.942
Tyrant (Live),Judas Priest,Living After Midnight,282.253
Comin' Home,Kiss,Unplugged [Live],172.068
Plaster Caster,Kiss,Unplugged [Live],198.06
Goin' Blind,Kiss,Unplugged [Live],217.652
Do You Love Me,Kiss,Unplugged [Live],193.619
Domino,Kiss,Unplugged [Live],226.377
Sure Know Something,Kiss,Unplugged [Live],254.354
A World Without Heroes,Kiss,Unplugged [Live],177.815
Rock Bottom,Kiss,Unplugged [Live],200.594
See You Tonight,Kiss,Unplugged [Live],146.494
I Still Love You,Kiss,Unplugged [Live],369.815
Every Time I Look At You,Kiss,Unplugged [Live],283.898
"2,000 Man",Kiss,Unplugged [Live],312.45
Beth,Kiss,Unplugged [Live],170.187
Nothin' To Lose,Kiss,Unplugged [Live],222.354
Rock And Roll All Nite,Kiss,Unplugged [Live],259.631
Immigrant Song,Led Zeppelin,BBC Sessions [Disc 2] [Live],201.247
Heartbreaker,Led Zeppelin,BBC Sessions [Disc 2] [Live],316.081
Since I've Been Loving You,Led Zeppelin,BBC Sessions [Disc 2] [Live],416.365
Black Dog,Led Zeppelin,BBC Sessions [Disc 2] [Live],317.622
Stairway To Heaven,Led Zeppelin,BBC Sessions [Disc 2] [Live],529.658
Going To California,Led Zeppelin,BBC Sessions [Disc 2] [Live],234.605
That's The Way,Led Zeppelin,BBC Sessions [Disc 2] [Live],343.431
Thank You,Led Zeppelin,BBC Sessions [Disc 2] [Live],398.262
We're Gonna Groove,Led Zeppelin,Coda,157.57
Poor Tom,Led Zeppelin,Coda,182.491
I Can't Quit You Baby,Led Zeppelin,Coda,258.168
Walter's Walk,Led Zeppelin,Coda,270.785
Ozone Baby,Led Zeppelin,Coda,215.954
Darlene,Led Zeppelin,Coda,307.226
Bonzo's Montreux,Led Zeppelin,Coda,258.925
Wearing And Tearing,Led Zeppelin,Coda,330.004
The Song Remains The Same,Led Zeppelin,Houses Of The Holy,330.004
The Rain Song,Led Zeppelin,Houses Of The Holy,459.18
Over The Hills And Far Away,Led Zeppelin,Houses Of The Holy,290.089
The Crunge,Led Zeppelin,Houses Of The Holy,197.407
Dancing Days,Led Zeppelin,Houses Of The Holy,223.216
D'Yer Mak'er,Led Zeppelin,Houses Of The Holy,262.948
No Quarter,Led Zeppelin,Houses Of The Holy,420.493
The Ocean,Led Zeppelin,Houses Of The Holy,271.098
In The Evening,Led Zeppelin,In Through The Out Door,410.566
South Bound Saurez,Led Zeppelin,In Through The Out Door,254.406
